estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
GradientBoostingClassifier,0.7446584938704028,0.7547425085570222,0.7615330021291696,0.007271988184918973,,,,,,,,,,110,1.0
GradientBoostingClassifier,0.7327433628318585,0.7544145450577958,0.7667485092949843,0.015372599570268281,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.7478753541076487,0.753761570651896,0.7628793225123501,0.006537679626454579,,,,,,,,,,110,0.4
SVC,0.7403636363636363,0.7527802795693136,0.7615302109402933,0.009021808820346752,1,,,,,,rbf,,,,
GradientBoostingClassifier,0.7397849462365592,0.7484376306911645,0.761938202247191,0.009671890369493164,,,,,,,,,,60,0.6
GradientBoostingClassifier,0.7283032235210769,0.7472770563364565,0.7580817051509767,0.013459597999828727,,,,,,,,,,110,0.8
ExtraTreesClassifier,0.7382352941176471,0.7427939996374956,0.7461818181818182,0.0033481381301358375,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.7311072056239016,0.7412200551107335,0.7519434628975266,0.008517315319254478,,,,,,,,,,60,1.0
GradientBoostingClassifier,0.7368048175699611,0.7407796152888695,0.7478753541076486,0.005029539397049901,,,,,,,,,,60,0.4
ExtraTreesClassifier,0.7350677903994136,0.7402073168450638,0.7451411807847452,0.00411501488564289,,,,,,,,entropy,log2,10,
ExtraTreesClassifier,0.7378138847858198,0.7393345692098584,0.7408223201174743,0.0012284093369244588,,,,,,,,entropy,sqrt,10,
GradientBoostingClassifier,0.7298444130127297,0.737934673651187,0.7440875397105541,0.00597393158363263,,,,,,,,,,60,0.8
ExtraTreesClassifier,0.7304542069992555,0.7344242786902188,0.7417943107221008,0.005216594409579728,,,,,,,,gini,log2,10,
SVC,0.7254335260115606,0.7327915862711475,0.7392692444129124,0.005682611303334361,0.1,,,,,,poly,,,,
RandomForestClassifier,0.7153988868274582,0.7276391896617719,0.7362962962962963,0.008899621785286123,,,,,,,,,,10,
SGDClassifier,0.7066942719116632,0.7243793968787644,0.7364473235594953,0.012779559408966093,,400,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7006051975792097,0.7233972464378898,0.7366240938902314,0.016185590944291513,,300,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.7067088162978573,0.7226946241373419,0.7307555870876197,0.011303809718920192,0.1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7067088162978573,0.7226946241373419,0.7307555870876197,0.011303809718920192,0.1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7067088162978573,0.7226946241373419,0.7307555870876197,0.011303809718920192,0.1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7067088162978573,0.7226946241373419,0.7307555870876197,0.011303809718920192,0.1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7067088162978573,0.7226721645498794,0.7313961729270021,0.011304053128616483,0.1,400,l2,sag,,,,,,,
LogisticRegression,0.7067088162978573,0.7226082464083717,0.7306194690265486,0.011242707015650806,0.1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7064606741573033,0.7225255323615204,0.7306194690265486,0.011359681187471694,0.1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7067088162978573,0.7222859417178963,0.7302375044310528,0.011015495033958355,0.1,300,l2,sag,,,,,,,
LogisticRegression,0.7062543921293043,0.7221343674280126,0.7301699716713881,0.01122910961589687,0.1,200,l2,sag,,,,,,,
LogisticRegression,0.7062543921293043,0.7220482116791428,0.7299787384833454,0.011167950635167408,0.1,400,l2,saga,,,,,,,
LogisticRegression,0.7062961660218079,0.721953776934733,0.7299787384833454,0.011072761228585514,0.1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7062961660218079,0.721867596315588,0.7299115044247788,0.01101268192135226,0.1,100,l2,sag,,,,,,,
LogisticRegression,0.7062961660218079,0.7217176802986408,0.7294617563739377,0.010904691256350078,0.1,200,l2,saga,,,,,,,
LogisticRegression,0.7057996485061513,0.7216159957018027,0.72965322009908,0.011184342718547275,0.1,300,l2,saga,,,,,,,
SGDClassifier,0.7133431085043989,0.7216031977247809,0.7263327948303716,0.005861243818010179,,200,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7062961660218079,0.7211158534023876,0.7293286219081273,0.010499588525361392,0.1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7055926837847344,0.7207753503126776,0.728495575221239,0.010736282262499466,0.1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7055926837847344,0.7207753503126776,0.728495575221239,0.010736282262499466,0.1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7055926837847344,0.7207753503126776,0.728495575221239,0.010736282262499466,0.1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7055926837847344,0.7207753503126776,0.728495575221239,0.010736282262499466,0.1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7053445850914204,0.7207566772603912,0.7286876547576937,0.010899542281188042,0.1,100,l2,saga,,,,,,,
RidgeClassifier,0.7136315604085945,0.720241625855202,0.7238095238095238,0.004678947320071306,,,,,0.3,,,,,,
RidgeClassifier,0.7141848976711362,0.7201916647224632,0.7239915074309978,0.004296920217757554,,,,,0.1,,,,,,
RidgeClassifier,0.712878254750176,0.7200760687326285,0.7237354085603113,0.005089862258923082,,,,,0.6,,,,,,
SVC,0.7090134847409512,0.7200414698487014,0.730428622033298,0.008754428457988706,0.1,,,,,,linear,,,,
RidgeClassifier,0.7141346492774057,0.7200042430496283,0.7234794908062234,0.004173822023964161,,,,,0.2,,,,,,
RidgeClassifier,0.7131291798662442,0.7199240609371579,0.7233592095977417,0.0048048051281049855,,,,,0.5,,,,,,
RidgeClassifier,0.7133802816901409,0.7199224787019035,0.7233592095977417,0.00462800823927097,,,,,0.4,,,,,,
RidgeClassifier,0.711518140190208,0.7194933388668788,0.7245042492917847,0.0057008777703775855,,,,,0.8,,,,,,
RidgeClassifier,0.7117688513037349,0.7194914220109995,0.7242477876106194,0.005509370344741913,,,,,0.7,,,,,,
RidgeClassifier,0.7104056437389772,0.719337868967633,0.7251503360452777,0.006410988274957779,,,,,1.0,,,,,,
RidgeClassifier,0.7099048290447655,0.7190205592259726,0.7246992215145082,0.006510432085574636,,,,,0.9,,,,,,
LogisticRegression,0.704016913319239,0.7188357886886574,0.7301699716713881,0.010957582642934461,1,400,l1,saga,,,,,,,
LogisticRegression,0.7058823529411764,0.718490662961281,0.7298444130127298,0.009822610693510437,1,300,l1,saga,,,,,,,
SVC,0.7088068181818182,0.7183583734306932,0.7248752672843907,0.006901963077174769,0.01,,,,,,linear,,,,
LogisticRegression,0.7019162526614621,0.7178942927388396,0.7270155586987269,0.011335940024593861,0.01,400,l2,liblinear,,,,,,,
LogisticRegression,0.7019162526614621,0.7178942927388396,0.7270155586987269,0.011335940024593861,0.01,100,l2,liblinear,,,,,,,
LogisticRegression,0.7019162526614621,0.7178942927388396,0.7270155586987269,0.011335940024593861,0.01,300,l2,liblinear,,,,,,,
LogisticRegression,0.7019162526614621,0.7178942927388396,0.7270155586987269,0.011335940024593861,0.01,200,l2,liblinear,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,300,l2,lbfgs,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,300,l2,newton-cg,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,200,l2,newton-cg,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,200,l2,lbfgs,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,400,l2,lbfgs,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,100,l2,newton-cg,,,,,,,
LogisticRegression,0.6972934472934472,0.7178775480805074,0.7301699716713881,0.014646510320154025,0.01,400,l2,newton-cg,,,,,,,
LogisticRegression,0.6972934472934472,0.7177913923316376,0.7299115044247788,0.014574532042735086,0.01,200,l2,sag,,,,,,,
LogisticRegression,0.6972934472934472,0.7177913923316376,0.7299115044247788,0.014574532042735086,0.01,400,l2,sag,,,,,,,
LogisticRegression,0.6972934472934472,0.7177913923316376,0.7299115044247788,0.014574532042735086,0.01,300,l2,sag,,,,,,,
SGDClassifier,0.702664298401421,0.7177420578223535,0.731690622861054,0.011876817415273652,,400,l2,,0.3,modified_huber,,,,,
LogisticRegression,0.6972934472934472,0.7177031920164679,0.7303609341825901,0.014570171127398855,0.01,400,l2,saga,,,,,,,
LogisticRegression,0.6968293551834699,0.7175484946464755,0.7303609341825901,0.014786900178738929,0.01,100,l2,sag,,,,,,,
LogisticRegression,0.7033509700176367,0.7175373199461501,0.728495575221239,0.010515963706982413,1,200,l1,liblinear,,,,,,,
LogisticRegression,0.7033509700176367,0.7175373199461501,0.728495575221239,0.010515963706982413,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7033509700176367,0.7175373199461501,0.728495575221239,0.010515963706982413,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7040564373897708,0.7175163956096374,0.7282377919320595,0.010060128157718107,1,200,l1,saga,,,,,,,
LogisticRegression,0.6965811965811965,0.7174657751123844,0.7303609341825901,0.014902813729793683,0.01,300,l2,saga,,,,,,,
SVC,0.7062986553432413,0.7173867580549977,0.726824109975326,0.008460390282368465,1,,,,,,linear,,,,
LogisticRegression,0.7033509700176367,0.7173861637857578,0.728495575221239,0.01047164248195244,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.6998932004271984,0.7173858374217131,0.728495575221239,0.012518786218179912,0.01,100,l2,saga,,,,,,,
LogisticRegression,0.7021877205363445,0.7171079629584839,0.7267565649396737,0.01070045710963605,1,100,l1,saga,,,,,,,
LogisticRegression,0.6972934472934472,0.7169914266931129,0.7293951185001769,0.014083898541216718,0.01,200,l2,saga,,,,,,,
LogisticRegression,0.6975418596366227,0.716836278172952,0.7301699716713881,0.013971306452185653,0.01,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7048087048087047,0.7165010794292411,0.7241011035955854,0.008390854621469507,10,400,l1,liblinear,,,,,,,
LogisticRegression,0.7045614035087719,0.7164186456625968,0.7241011035955854,0.008505746580540454,10,100,l1,liblinear,,,,,,,
LogisticRegression,0.7045614035087719,0.7164186456625968,0.7241011035955854,0.008505746580540454,10,200,l1,liblinear,,,,,,,
LogisticRegression,0.7045614035087719,0.7164186456625968,0.7241011035955854,0.008505746580540454,10,300,l1,liblinear,,,,,,,
SVC,0.704215373715905,0.716345678534623,0.7277210285311728,0.009610980514018555,10,,,,,,linear,,,,
LogisticRegression,0.7041857193105874,0.7160058968381731,0.7253371185237756,0.008812551581179396,1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7027027027027026,0.715885006416194,0.7250088936321594,0.009547935092499953,10,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7027027027027026,0.715885006416194,0.7250088936321594,0.009547935092499953,10,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7027027027027026,0.715885006416194,0.7250088936321594,0.009547935092499953,10,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7027027027027026,0.715885006416194,0.7250088936321594,0.009547935092499953,10,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7029494382022472,0.7158824226180672,0.7250088936321594,0.009399363512998101,10,100,l2,liblinear,,,,,,,
LogisticRegression,0.7029494382022472,0.7158824226180672,0.7250088936321594,0.009399363512998101,10,300,l2,liblinear,,,,,,,
LogisticRegression,0.7029494382022472,0.7158824226180672,0.7250088936321594,0.009399363512998101,10,400,l2,liblinear,,,,,,,
LogisticRegression,0.7029494382022472,0.7158824226180672,0.7250088936321594,0.009399363512998101,10,200,l2,liblinear,,,,,,,
LogisticRegression,0.7037297677691766,0.7153610431302563,0.7241134751773051,0.00856697869905534,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7037297677691766,0.7153610431302563,0.7241134751773051,0.00856697869905534,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7037297677691766,0.7153610431302563,0.7241134751773051,0.00856697869905534,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7037297677691766,0.7153610431302563,0.7241134751773051,0.00856697869905534,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7037297677691766,0.7153415412665068,0.7236002834868889,0.008451487552697734,1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7037297677691766,0.7153415412665068,0.7236002834868889,0.008451487552697734,1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7037297677691766,0.7153415412665068,0.7236002834868889,0.008451487552697734,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7037297677691766,0.7153415412665068,0.7236002834868889,0.008451487552697734,1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7044334975369458,0.7152942578885918,0.7227547035853745,0.007856557879941368,1,300,l2,sag,,,,,,,
LogisticRegression,0.7050966608084358,0.7152654595506568,0.7231316725978648,0.007540638267563743,10,400,l2,sag,,,,,,,
LogisticRegression,0.7037297677691766,0.7152096252561607,0.723404255319149,0.008361256066287091,1,400,l2,sag,,,,,,,
LogisticRegression,0.7011980267794221,0.7151888198212698,0.7241134751773051,0.010017609731791154,1,100,l2,saga,,,,,,,
LogisticRegression,0.7046413502109704,0.715040887629745,0.7236608726498759,0.007865988537395091,1,300,l2,lbfgs,,,,,,,
SGDClassifier,0.7123893805309734,0.7150185497145385,0.7171197648787656,0.0019669240968850526,,400,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.700951039098274,0.71491832694698,0.7246790299572039,0.010133308263769708,10,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7043936731107205,0.7148598985580592,0.7230714539637398,0.007790058927715331,10,300,l2,sag,,,,,,,
SGDClassifier,0.7034579112818722,0.714851681351336,0.7272101823185416,0.00972078954710453,,100,l2,,0.4,modified_huber,,,,,
LogisticRegression,0.7029876977152899,0.7147307442367129,0.7237824386775684,0.008700109000782582,10,400,l1,saga,,,,,,,
SGDClassifier,0.7053245805981037,0.7146439772530343,0.730274017827666,0.01112015511069615,,100,l2,,0.5,modified_huber,,,,,
LogisticRegression,0.7021501586182587,0.7144470648348241,0.7236608726498759,0.009048271523798182,1,300,l2,saga,,,,,,,
LogisticRegression,0.6991181657848324,0.7144303815412365,0.7250798155374246,0.011099788730020026,1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7007762879322512,0.7144241968227778,0.7245657568238213,0.010023491388959863,1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7025695177754313,0.7143489610506634,0.7231478199220134,0.008661391048806002,1,400,l2,saga,,,,,,,
LogisticRegression,0.7025695177754313,0.7143489610506634,0.7231478199220134,0.008661391048806002,1,200,l2,sag,,,,,,,
LogisticRegression,0.7016925246826515,0.714199016733823,0.7238434163701067,0.009266757087599428,10,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7002465656921452,0.7139671607549684,0.7239786856127886,0.01003730642224899,10,400,l2,saga,,,,,,,
LogisticRegression,0.7002465656921452,0.7138592827564207,0.7228915662650602,0.009795723264262788,1,200,l2,saga,,,,,,,
LogisticRegression,0.6982332155477031,0.7138148662820608,0.7257892869811989,0.011535260424952806,10,100,l1,saga,,,,,,,
LogisticRegression,0.7,0.7137338206492965,0.7235252309879177,0.010000535737382915,10,200,l2,sag,,,,,,,
LogisticRegression,0.7004933051444678,0.7136600052563901,0.7241746538871139,0.009848065879887328,10,300,l2,saga,,,,,,,
LogisticRegression,0.6997885835095138,0.7136416751604338,0.7229514012061015,0.00998701354021245,1,100,l2,sag,,,,,,,
LogisticRegression,0.7009873060648801,0.7136081979301289,0.7235252309879177,0.009397611551067206,10,300,l1,saga,,,,,,,
LogisticRegression,0.7002820874471086,0.7135016032491796,0.7231478199220134,0.00967080763272416,10,200,l1,saga,,,,,,,
LogisticRegression,0.6991181657848324,0.7131790094963812,0.7233439603258945,0.010266637433865087,10,200,l2,saga,,,,,,,
LogisticRegression,0.6977401129943503,0.712835640752465,0.7254693588381155,0.011453475423456122,10,100,l2,saga,,,,,,,
LogisticRegression,0.6963276836158192,0.7127366567759861,0.7259206798866855,0.012294621701867478,10,100,l2,lbfgs,,,,,,,
LogisticRegression,0.6967878573949876,0.7124871210584759,0.7233439603258945,0.011369358124449204,10,100,l2,sag,,,,,,,
SGDClassifier,0.6943164362519202,0.7121831248840497,0.7285765507350306,0.014025375539017266,,200,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.6967241986615005,0.7121316038700849,0.7241134751773051,0.01144097399399333,0.1,200,l1,saga,,,,,,,
LogisticRegression,0.6974286720676294,0.7119218363791942,0.7228318584070796,0.010675818485968694,0.1,400,l1,saga,,,,,,,
LogisticRegression,0.696969696969697,0.7118536905210625,0.7228318584070796,0.010913430690342946,0.1,300,l1,saga,,,,,,,
LogisticRegression,0.7,0.7117697852505186,0.7229514012061015,0.009379095964625748,0.1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7,0.7117697852505186,0.7229514012061015,0.009379095964625748,0.1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7,0.7117697852505186,0.7229514012061015,0.009379095964625748,0.1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7,0.7117697852505186,0.7229514012061015,0.009379095964625748,0.1,200,l1,liblinear,,,,,,,
LogisticRegression,0.696113074204947,0.7115183530887164,0.7252747252747253,0.011962152628249794,0.1,100,l1,saga,,,,,,,
LogisticRegression,0.6960197252553715,0.7112436218674231,0.7242359630419333,0.011626805192028312,10,200,l2,lbfgs,,,,,,,
SGDClassifier,0.7070777855641204,0.7111063194250548,0.7188175919250179,0.005454520220904798,,100,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.6977077363896848,0.7110517937852768,0.7319485657764591,0.014964206685629908,,300,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7058011049723756,0.7101682733897426,0.716725978647687,0.004721373736729818,,100,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.6969086021505377,0.7100987269932295,0.7187173231090972,0.009472037219704906,,300,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7001312335958005,0.7094878436071514,0.7183051969546509,0.007429281452663723,,200,l2,,0.1,log,,,,,
SGDClassifier,0.7057068258112644,0.7086287864806283,0.7126358695652174,0.002930987299877727,,300,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.7008067344791302,0.7082223546194967,0.7190864600326263,0.00785095024334135,,300,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6875934230194322,0.7068355915990834,0.7251987556170065,0.01536488955830145,,400,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7034751542708672,0.7060111414583184,0.7097625329815302,0.002706866397068064,,100,l2,,0.1,log,,,,,
SGDClassifier,0.6936766376372587,0.7058839563380351,0.7149384885764498,0.008961831033073348,,200,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.687137495735244,0.7049382785700136,0.717741935483871,0.012984256715574837,,300,l2,,0.3,perceptron,,,,,
SGDClassifier,0.7036110117983553,0.7048593758606031,0.7066041140382534,0.0012713393728536692,,300,l2,,0.1,hinge,,,,,
SGDClassifier,0.6959682749504296,0.7048052375809339,0.7191323692992214,0.01022253341754612,,400,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6886902448503693,0.7043258856549546,0.7201309328968903,0.012836166097279568,,200,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.6851110302147798,0.7041024817577058,0.7176102813476902,0.013822762871576353,,400,l2,,0.5,modified_huber,,,,,
AdaBoostClassifier,0.6889585510275166,0.7040800464263054,0.713330988392543,0.010781201973229907,,,,,,,,,,210,
SGDClassifier,0.7009174311926606,0.7039688382580896,0.7075027183762234,0.002709992251826401,,300,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6926903941829315,0.7037030285603548,0.7187060478199718,0.010989265585762705,,300,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.699441340782123,0.703675946354743,0.7107438016528926,0.0050303666824085954,,200,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.6782544378698224,0.7031151037840001,0.7209459459459461,0.018123741923124184,,300,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.7000677048070413,0.7027642126925461,0.7048322560787935,0.0019952381521026958,,300,l2,,0.2,log,,,,,
SGDClassifier,0.6955555555555555,0.702371727097685,0.7073342736248237,0.004984074244429388,,100,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6919117647058824,0.7014590503837089,0.7101700798333912,0.007477344055353094,,100,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6927223719676551,0.7012446966454523,0.7171341669482934,0.011245445286563302,,300,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6940966010733453,0.7010553851440974,0.7148423662770103,0.009749013618863336,,200,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.6869158878504673,0.7002807820025648,0.7208791208791209,0.014778753699731745,,100,l2,,0.1,modified_huber,,,,,
SGDClassifier,0.6931216931216931,0.6999469160423347,0.7113030957523399,0.008084471843179019,,400,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6931046802429439,0.6998386845012273,0.7070780399274047,0.005715781082231743,,200,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.6947073256221522,0.6996323958051258,0.7028731604765243,0.003540045057101356,,300,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.6803892215568863,0.6993621553041077,0.7115584866365845,0.013597120445588588,,400,l2,,0.1,hinge,,,,,
SGDClassifier,0.6937321937321937,0.6990236797701952,0.7058823529411764,0.005082561613546155,,200,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6813432835820896,0.698890363411579,0.7143864598025388,0.01356755378302113,,200,l2,,0.1,hinge,,,,,
SGDClassifier,0.6931235032500855,0.6988270650814421,0.7022900763358779,0.004063788519768097,,400,l2,,0.1,log,,,,,
SGDClassifier,0.6912306558585115,0.6982847030910535,0.7031301482701812,0.005102804600518273,,400,l2,,0.2,hinge,,,,,
SGDClassifier,0.6554679465203976,0.6981963569196973,0.7219846022241232,0.030278306446120732,,400,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6958029830038154,0.6979742588361054,0.7007389162561576,0.0020583060267148,,200,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6745727241018485,0.6975172710341239,0.7178170144462278,0.017753185650139447,,200,l2,,0.4,perceptron,,,,,
AdaBoostClassifier,0.6867219917012448,0.6972870090840356,0.7032734952481521,0.007492675468131269,,,,,,,,,,160,
SGDClassifier,0.6860750613819713,0.6963823144494999,0.7101700798333912,0.010139952433544937,,100,l2,,0.2,hinge,,,,,
SGDClassifier,0.6919486581096849,0.6962274044574676,0.6995484543244183,0.00317564823182266,,100,l2,,0.7,perceptron,,,,,
SGDClassifier,0.68828297715549,0.695722028078566,0.7027422303473492,0.005910390644899561,,100,l2,,0.1,hinge,,,,,
SGDClassifier,0.6783369803063457,0.6955272580621662,0.7076923076923078,0.012499959993818425,,300,l2,,0.1,log,,,,,
SGDClassifier,0.6764603008044772,0.6944871029319636,0.7062031356509884,0.012936470772504456,,400,l2,,0.2,log,,,,,
SGDClassifier,0.6902782797253343,0.6937631672168179,0.6973772696704775,0.0028995904239678184,,200,l2,,0.2,log,,,,,
GradientBoostingClassifier,0.6890286512928022,0.6934629971874925,0.7022847100175748,0.0062379224478443795,,,,,,,,,,10,1.0
SGDClassifier,0.6852173913043479,0.6933363354110332,0.6981949458483755,0.0057779213224361066,,200,l2,,0.2,hinge,,,,,
SGDClassifier,0.6793810723281756,0.6925121923965675,0.7061660351360661,0.010941160432001315,,400,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.679814385150812,0.6924522136584588,0.6988716502115655,0.008936671146617127,,400,l2,,0.8,modified_huber,,,,,
