estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
ExtraTreesClassifier,0.7690655209452202,0.7739481925475525,0.7808366106542723,0.005010449248955269,,,,,,,,gini,log2,60,
GradientBoostingClassifier,0.766407904022583,0.7717940788943869,0.7805049088359046,0.006216718570442883,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7598849748382459,0.7698369584438022,0.7768826619964974,0.007237181310965845,,,,,,,,,,160,0.4
SVC,0.7595489268825026,0.7690731133503556,0.7811947684694237,0.00902573162489906,1,,,,,,rbf,,,,
GradientBoostingClassifier,0.7556657223796034,0.7662693519655481,0.7759409074920859,0.008303507466748523,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.759601706970128,0.7658781631937114,0.7759601706970127,0.007200069410909518,,,,,,,,,,160,0.6
GradientBoostingClassifier,0.7576289021396001,0.7656149537568572,0.7812610073969708,0.011064231347499525,,,,,,,,,,210,1.0
GradientBoostingClassifier,0.7592857142857142,0.7653357175046387,0.7698894042097753,0.004456364911261513,,,,,,,,,,210,0.6
ExtraTreesClassifier,0.7606774668630338,0.7651972121430118,0.7683943457774556,0.0032862877961451846,,,,,,,,gini,sqrt,10,
GradientBoostingClassifier,0.7462257368799425,0.764318493616598,0.7752100840336135,0.012881917358671587,,,,,,,,,,110,0.4
GradientBoostingClassifier,0.7525591246028944,0.762424482239526,0.7681883024251069,0.007008792427913345,,,,,,,,,,110,0.8
GradientBoostingClassifier,0.7558886509635975,0.760604992667571,0.7699929228591649,0.006638294242462901,,,,,,,,,,110,0.6
SGDClassifier,0.7575025870989996,0.7599215616341569,0.7611364433532093,0.0017104789682836795,,200,l2,,0.1,modified_huber,,,,,
ExtraTreesClassifier,0.7587957925281102,0.759770535205976,0.7608934456243135,0.0008627484714523592,,,,,,,,entropy,sqrt,10,
SGDClassifier,0.7489019033674963,0.7582344444799882,0.7683360258481421,0.007952561278577996,,300,l2,,0.1,modified_huber,,,,,
LogisticRegression,0.7454350161117078,0.7581106601515951,0.7698863636363638,0.010002483648072451,0.1,400,l2,lbfgs,,,,,,,
GradientBoostingClassifier,0.7492085824832923,0.7580096623299654,0.7727748691099477,0.010504620377081378,,,,,,,,,,160,1.0
LogisticRegression,0.7454350161117078,0.7578750888912889,0.7698863636363638,0.009986824645791134,0.1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7454350161117078,0.7578750888912889,0.7698863636363638,0.009986824645791134,0.1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7454350161117078,0.7578750888912889,0.7698863636363638,0.009986824645791134,0.1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7454350161117078,0.7578750888912889,0.7698863636363638,0.009986824645791134,0.1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7453505007153076,0.757681247801128,0.769121309142654,0.009724807595139252,0.1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7450840185913478,0.757647137499791,0.7692854603626024,0.009901814034016482,0.1,400,l2,sag,,,,,,,
LogisticRegression,0.7443689667500892,0.7571165726888106,0.7688477951635846,0.010019249360894468,0.1,300,l2,sag,,,,,,,
LogisticRegression,0.7432045779685266,0.7570757537067196,0.7690120824449184,0.0106243288889161,0.1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7443689667500892,0.7567330641866118,0.7681365576102419,0.009726824211978354,0.1,400,l2,saga,,,,,,,
LogisticRegression,0.7443689667500892,0.7567330641866118,0.7681365576102419,0.009726824211978354,0.1,200,l2,sag,,,,,,,
LogisticRegression,0.7443689667500892,0.7565865312387704,0.7681365576102419,0.009714552629169261,0.1,200,l2,saga,,,,,,,
LogisticRegression,0.7443689667500892,0.7565865312387704,0.7681365576102419,0.009714552629169261,0.1,300,l2,saga,,,,,,,
LogisticRegression,0.7443689667500892,0.7565865312387704,0.7681365576102419,0.009714552629169261,0.1,100,l2,sag,,,,,,,
LogisticRegression,0.7436539149088308,0.7564736552743092,0.7682449270202919,0.010066576180643785,0.1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7436539149088308,0.7564736552743092,0.7682449270202919,0.010066576180643785,0.1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7436539149088308,0.7564736552743092,0.7682449270202919,0.010066576180643785,0.1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7436539149088308,0.7564736552743092,0.7682449270202919,0.010066576180643785,0.1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7435714285714285,0.7563498800369081,0.7679773290825362,0.009996852833680533,0.1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7434704830053668,0.756053014096603,0.7684098185699039,0.010182692144997136,0.1,100,l2,saga,,,,,,,
GradientBoostingClassifier,0.7450284090909092,0.7559800219198672,0.7616033755274261,0.00774489672152941,,,,,,,,,,60,0.8
GradientBoostingClassifier,0.748848742472547,0.7553062848129226,0.7658227848101267,0.0075004835961615165,,,,,,,,,,110,1.0
SGDClassifier,0.7432525951557093,0.7552568089830961,0.7655566767574838,0.00918500991202275,,300,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7447340235630133,0.7549485574319966,0.7671038638780575,0.009234983760213016,1,100,l2,saga,,,,,,,
LogisticRegression,0.7465141222738648,0.7548089395022589,0.7649964714184897,0.007663162277768387,1,300,l2,saga,,,,,,,
LogisticRegression,0.7436539149088308,0.7542578759076468,0.7674418604651162,0.00988126104029253,10,300,l1,saga,,,,,,,
LogisticRegression,0.7422680412371134,0.7540435546081117,0.7662291592763391,0.009786382565465586,1,200,l1,liblinear,,,,,,,
LogisticRegression,0.7441860465116279,0.7538652166390175,0.7656415694591728,0.00888382416429936,1,100,l2,sag,,,,,,,
LogisticRegression,0.7451682176091624,0.7537763198954323,0.7658071352878841,0.008766506506497166,10,100,l2,sag,,,,,,,
LogisticRegression,0.7412437455325233,0.7537186285932268,0.7662889518413598,0.010224885374584207,10,100,l2,saga,,,,,,,
LogisticRegression,0.7422680412371134,0.7536597394771268,0.7655196878325649,0.009498217761871201,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7418207681365576,0.753601199625041,0.765791341376863,0.009790232964273627,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7454480542663334,0.7535943414038422,0.764892492069087,0.008245088361741714,1,400,l2,saga,,,,,,,
LogisticRegression,0.7439198855507869,0.7535423417110328,0.7644978783592645,0.008453649101503462,1,200,l2,saga,,,,,,,
LogisticRegression,0.7434069850320741,0.7535025661418908,0.7639182522903453,0.008376748436868855,1,400,l2,sag,,,,,,,
LogisticRegression,0.7457142857142857,0.7534726078437374,0.7640845070422534,0.007766313345745113,1,200,l2,sag,,,,,,,
LogisticRegression,0.7430406852248393,0.7533462347434132,0.7638155579021472,0.008482096833664665,1,300,l2,sag,,,,,,,
LogisticRegression,0.7444523979957051,0.753338845937149,0.7654757693668199,0.008885183514391699,10,200,l1,saga,,,,,,,
LogisticRegression,0.7412935323383085,0.753334903177525,0.7655196878325649,0.009890806443355979,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7435714285714285,0.7533134938019718,0.7638938053097345,0.008317721710875869,10,100,l1,saga,,,,,,,
LogisticRegression,0.7430604982206406,0.7532759993794301,0.7635850388143967,0.008379369654216953,1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7427961579509071,0.7532583660358633,0.7627416520210896,0.0081720825490987,1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7428774928774928,0.7531818269128198,0.7637517630465444,0.008523954369056789,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7428774928774928,0.7531818269128198,0.7637517630465444,0.008523954369056789,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7428774928774928,0.7531818269128198,0.7637517630465444,0.008523954369056789,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7428774928774928,0.7531818269128198,0.7637517630465444,0.008523954369056789,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7419585418155825,0.7531128606283707,0.7657021877205363,0.009746268235804198,10,300,l2,saga,,,,,,,
LogisticRegression,0.7426130295478819,0.7529133964962513,0.7629446988376188,0.008302549441742337,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7426130295478819,0.7529133964962513,0.7629446988376188,0.008302549441742337,1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7426130295478819,0.7529133964962513,0.7629446988376188,0.008302549441742337,1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7426130295478819,0.7529133964962513,0.7629446988376188,0.008302549441742337,1,200,l2,newton-cg,,,,,,,
SVC,0.744582593250444,0.7527582320807963,0.7658227848101267,0.00933497165525853,0.1,,,,,,linear,,,,
LogisticRegression,0.7453505007153076,0.7527459314162401,0.7634180790960452,0.007731407925069798,10,200,l2,saga,,,,,,,
LogisticRegression,0.7444839857651245,0.7526909514711697,0.7609236234458259,0.006711478594039132,1,200,l1,saga,,,,,,,
LogisticRegression,0.74002849002849,0.7524672321690761,0.764456981664316,0.009977942229307127,1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.739657631954351,0.7524448730434984,0.7612259444048468,0.009249687288642186,1,100,l1,saga,,,,,,,
LogisticRegression,0.7398720682302771,0.7522486475635201,0.7662565905096661,0.010833028644105697,10,300,l2,sag,,,,,,,
ExtraTreesClassifier,0.7460723419802704,0.752004398768889,0.7579408543263966,0.004845300874002439,,,,,,,,gini,log2,10,
LogisticRegression,0.7397358086397715,0.7516207429061635,0.7646851916989095,0.010219633706622766,10,200,l2,sag,,,,,,,
LogisticRegression,0.7397358086397715,0.7516184528564827,0.7651195499296766,0.010425869194930479,10,400,l2,saga,,,,,,,
GradientBoostingClassifier,0.7451258419000353,0.7514729148132471,0.759915014164306,0.0062167384748503625,,,,,,,,,,60,0.6
LogisticRegression,0.7397358086397715,0.7514611947732984,0.7627840909090908,0.009413724999179375,1,300,l1,saga,,,,,,,
LogisticRegression,0.7378571428571429,0.7513113190022155,0.7643942069939952,0.010836891756724186,1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7393939393939394,0.7512430852150086,0.7639817094618362,0.010057600380818404,10,400,l1,saga,,,,,,,
LogisticRegression,0.7388671179194869,0.75080006210877,0.7626459143968871,0.009707848344778976,1,400,l1,saga,,,,,,,
SGDClassifier,0.7443478260869565,0.750089122105614,0.7544827586206898,0.004245888518635942,,200,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7306874557051738,0.7500629187443154,0.7617765814266488,0.013800019880712971,,400,l2,,0.2,modified_huber,,,,,
LogisticRegression,0.7348242811501596,0.7498031936700361,0.7665260196905767,0.013000794394820379,10,400,l2,sag,,,,,,,
LogisticRegression,0.739657631954351,0.7496462656677453,0.7627178939879047,0.009663421170339463,10,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7369549678341673,0.7495227685832901,0.7559943582510579,0.0088880983726563,0.01,100,l2,saga,,,,,,,
LogisticRegression,0.7382742570712496,0.749521068986399,0.7562610229276897,0.008004780367213955,0.01,300,l2,sag,,,,,,,
LogisticRegression,0.7382742570712496,0.749521068986399,0.7562610229276897,0.008004780367213955,0.01,400,l2,sag,,,,,,,
LogisticRegression,0.7374062165058949,0.7494410401222487,0.7558221594918842,0.00851508535082773,0.01,200,l2,saga,,,,,,,
LogisticRegression,0.7370674277559758,0.7494086184219771,0.7569664902998238,0.008799745318391498,0.01,400,l2,liblinear,,,,,,,
LogisticRegression,0.7370674277559758,0.7494086184219771,0.7569664902998238,0.008799745318391498,0.01,100,l2,liblinear,,,,,,,
LogisticRegression,0.7370674277559758,0.7494086184219771,0.7569664902998238,0.008799745318391498,0.01,300,l2,liblinear,,,,,,,
LogisticRegression,0.7370674277559758,0.7494086184219771,0.7569664902998238,0.008799745318391498,0.01,200,l2,liblinear,,,,,,,
LogisticRegression,0.7375581811672037,0.7493723994547449,0.7562610229276897,0.008392265712651819,0.01,200,l2,sag,,,,,,,
SVC,0.7365398420674802,0.749317510355875,0.7575008824567596,0.009153213339011231,0.01,,,,,,linear,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7380100214745884,0.749252260462897,0.7565278757939309,0.00806342812030288,0.01,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7377459749552773,0.7490522960497366,0.7553829862336746,0.008013892892008642,0.01,400,l2,saga,,,,,,,
LogisticRegression,0.736503396496246,0.748992817052449,0.7555555555555555,0.008835170676494425,0.01,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7363148479427548,0.7488702933395827,0.7558221594918842,0.008895087641725372,0.01,300,l2,saga,,,,,,,
LogisticRegression,0.7363148479427548,0.7487803143446411,0.7558221594918842,0.008839138404620773,0.01,100,l2,sag,,,,,,,
RandomForestClassifier,0.7396648044692739,0.7485262077304712,0.76,0.008504840839833697,,,,,,,,,,10,
GradientBoostingClassifier,0.7364341085271318,0.7474889194192205,0.7693389592123769,0.015450674740916747,,,,,,,,,,60,1.0
GradientBoostingClassifier,0.7407673001075654,0.7471267385247314,0.7512332628611699,0.00456003000584533,,,,,,,,,,60,0.4
RidgeClassifier,0.7424938184387142,0.747008367466944,0.7525663716814159,0.004177773031256178,,,,,1.0,,,,,,
ExtraTreesClassifier,0.7413919413919414,0.7467936366770703,0.7496274217585691,0.0038211173171999744,,,,,,,,entropy,log2,10,
SGDClassifier,0.7336976320582879,0.7466284412363812,0.7677376171352075,0.0150520077879624,,400,l2,,0.1,modified_huber,,,,,
RidgeClassifier,0.7424938184387142,0.7463626429657397,0.751592356687898,0.0038370877949331387,,,,,0.9,,,,,,
RidgeClassifier,0.7425742574257426,0.7462739288800444,0.7517680339462517,0.003962017639866356,,,,,0.8,,,,,,
LogisticRegression,0.7320353982300887,0.7456277076542955,0.7578427916813535,0.010580735687497058,10,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7332859174964438,0.7453775433300441,0.7555555555555555,0.009191685830203935,10,400,l2,lbfgs,,,,,,,
SGDClassifier,0.7437392795883361,0.7451177972742317,0.7464887640449439,0.001122485027820593,,300,l2,,0.4,modified_huber,,,,,
RidgeClassifier,0.7416048073524213,0.7448699804724596,0.7507082152974505,0.004137913641480461,,,,,0.7,,,,,,
LogisticRegression,0.7319660537482319,0.7448423405296931,0.7561663143058491,0.009940503324412073,10,400,l2,liblinear,,,,,,,
LogisticRegression,0.7319660537482319,0.7448423405296931,0.7561663143058491,0.009940503324412073,10,300,l2,liblinear,,,,,,,
LogisticRegression,0.7319660537482319,0.7448423405296931,0.7561663143058491,0.009940503324412073,10,200,l2,liblinear,,,,,,,
LogisticRegression,0.7319660537482319,0.7448423405296931,0.7561663143058491,0.009940503324412073,10,100,l2,liblinear,,,,,,,
LogisticRegression,0.7281867145421903,0.7446706062297812,0.7610993657505285,0.01343659014426148,10,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7312588401697313,0.7444317005838345,0.7561663143058491,0.010219164418575578,10,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7312588401697313,0.7444317005838345,0.7561663143058491,0.010219164418575578,10,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7312588401697313,0.7444317005838345,0.7561663143058491,0.010219164418575578,10,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7312588401697313,0.7444317005838345,0.7561663143058491,0.010219164418575578,10,100,l2,newton-cg,,,,,,,
RidgeClassifier,0.740300594197833,0.743940258978654,0.7494707127734649,0.003975263596656671,,,,,0.6,,,,,,
LogisticRegression,0.7320727791651801,0.7430450511368843,0.7556338028169014,0.009686423965694918,0.1,300,l1,liblinear,,,,,,,
SGDClassifier,0.7384930105693829,0.7430155942494766,0.7462892647566448,0.0033030524189230355,,100,l2,,0.9,modified_huber,,,,,
RidgeClassifier,0.7383863080684597,0.7429180779166389,0.7485008818342151,0.004195605246524979,,,,,0.5,,,,,,
LogisticRegression,0.7320727791651801,0.742806955898789,0.7556338028169014,0.009731903214173979,0.1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7320727791651801,0.742806955898789,0.7556338028169014,0.009731903214173979,0.1,200,l1,liblinear,,,,,,,
LogisticRegression,0.7320727791651801,0.7425722141147514,0.7549295774647886,0.009423277228338689,0.1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7322834645669292,0.7420933137076213,0.7568904593639576,0.01064678020613004,0.1,300,l1,saga,,,,,,,
SGDClassifier,0.7310686482661004,0.7420342257194807,0.7528438469493279,0.008890371615077086,,300,l2,,0.1,hinge,,,,,
LogisticRegression,0.7307829817661782,0.741897522812421,0.7561837455830389,0.0106095672026254,0.1,100,l1,saga,,,,,,,
LogisticRegression,0.7322834645669292,0.7417654169194293,0.7566231013776051,0.01063887060963701,0.1,400,l1,saga,,,,,,,
SGDClassifier,0.7352737352737353,0.741237446549842,0.7510858670230538,0.007015416441618894,,200,l2,,0.6,modified_huber,,,,,
LogisticRegression,0.7305218012866334,0.741120842957228,0.7564510427712972,0.011101630031258941,0.1,200,l1,saga,,,,,,,
RidgeClassifier,0.7383863080684597,0.7407735263813392,0.7437433909058865,0.002225487450386435,,,,,0.4,,,,,,
SVC,0.7283687943262412,0.7396767436094258,0.7473610133708656,0.008165961303565051,1,,,,,,linear,,,,
SGDClassifier,0.7195257502778808,0.7391113192399934,0.7555401662049862,0.014871296938912485,,400,l2,,0.3,modified_huber,,,,,
RidgeClassifier,0.7356643356643358,0.7390825359633673,0.7414702778754836,0.0024797344757278655,,,,,0.3,,,,,,
RidgeClassifier,0.7346796657381616,0.7377129538474007,0.7405063291139241,0.002384766956145894,,,,,0.2,,,,,,
SGDClassifier,0.7257776188773686,0.73697542898357,0.7570247933884298,0.014209362848904694,,100,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.7286063569682152,0.7366125046302425,0.7433808553971487,0.006094836985614326,,100,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.7210053859964093,0.736186176775664,0.7555406312961719,0.014404522293305013,,300,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.7245310776020595,0.7361138292029178,0.7521710086840349,0.011719124716912204,,200,l2,,0.1,hinge,,,,,
LogisticRegression,0.7204793796263659,0.7358627444063782,0.7461322081575246,0.01107943713107108,10,400,l1,liblinear,,,,,,,
LogisticRegression,0.7200847158489234,0.7358186716063887,0.7463946535349981,0.011343330662424602,10,300,l1,liblinear,,,,,,,
LogisticRegression,0.7200847158489234,0.7358186716063887,0.7463946535349981,0.011343330662424602,10,200,l1,liblinear,,,,,,,
LogisticRegression,0.7200847158489234,0.7357311898138974,0.7461322081575246,0.011262150990472414,10,100,l1,liblinear,,,,,,,
SVC,0.730892285815855,0.7348756200782205,0.7420446851726472,0.005079741696458196,0.1,,,,,,poly,,,,
SGDClassifier,0.7052631578947369,0.7347252107219125,0.7515589104036757,0.020903439150311565,,300,l2,,0.5,modified_huber,,,,,
RidgeClassifier,0.7315716272600834,0.7340469241827282,0.7360621030345802,0.0018618762310526587,,,,,0.1,,,,,,
SGDClassifier,0.7093558282208591,0.7335459982708582,0.7527107380202868,0.018052760882268513,,300,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.7119938884644766,0.7328136728560218,0.7444077741107444,0.014753528790950769,,200,l2,,0.3,modified_huber,,,,,
SGDClassifier,0.6829886027859857,0.7327094992454772,0.7646098596147568,0.035624766866923355,,100,l2,,0.1,modified_huber,,,,,
SGDClassifier,0.7178916109873793,0.7321493000452824,0.7396363636363638,0.010085950421266254,,100,l2,,0.3,modified_huber,,,,,
AdaBoostClassifier,0.7214873078298175,0.7314756312782434,0.745014245014245,0.009927490927202758,,,,,,,,,,210,
SGDClassifier,0.7167805618830676,0.731386558547265,0.7493848857644991,0.013525073354751713,,400,l2,,0.1,hinge,,,,,
SGDClassifier,0.7191709844559586,0.7307803448460094,0.7438572871087177,0.010131427411134099,,100,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.712218649517685,0.7303591111201779,0.7491090520313614,0.015066608735347101,,100,l2,,0.2,modified_huber,,,,,
SGDClassifier,0.7235829251224632,0.7298121005806412,0.7391891891891892,0.006748870889850079,,400,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.7178939879046603,0.7295427802473561,0.7379310344827587,0.008498789735605658,,200,l2,,0.2,hinge,,,,,
SVC,0.7213807678760128,0.729464197143383,0.739803094233474,0.007688124107119167,10,,,,,,linear,,,,
SGDClassifier,0.7180059523809523,0.7293428546992636,0.7519788918205805,0.016006102773932444,,100,l2,,0.1,hinge,,,,,
SGDClassifier,0.7157043030525928,0.7289941911083955,0.7542545949625595,0.017869922364036336,,200,l2,,0.5,modified_huber,,,,,
SGDClassifier,0.689351481184948,0.7276921204974279,0.7509472959007922,0.027315313332049663,,400,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7113513513513514,0.7270614010819761,0.7448418156808804,0.013750578370083623,,300,l2,,0.8,modified_huber,,,,,
AdaBoostClassifier,0.7138810198300283,0.7269057503373185,0.7424772568229531,0.011812443818611611,,,,,,,,,,160,
SGDClassifier,0.7115314659876318,0.7263063878173286,0.7390900649953576,0.011338515078094146,,100,l2,,0.2,perceptron,,,,,
SGDClassifier,0.7214414414414415,0.7261428904544561,0.7290322580645161,0.0033533916671023203,,400,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6919468334636435,0.7260126639602594,0.7431761786600497,0.02408841577445961,,100,l2,,0.3,perceptron,,,,,
SGDClassifier,0.7002672775868652,0.7254764297131078,0.7562479714378448,0.023190007252311014,,400,l2,,0.1,log,,,,,
SGDClassifier,0.7137573964497042,0.7245842079222925,0.7375988497483824,0.00985541053060164,,100,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7071161048689139,0.7240199828612358,0.7394317394317396,0.0132349254890891,,100,l2,,0.6,modified_huber,,,,,
SGDClassifier,0.6987480438184663,0.7233901310159161,0.7396449704142013,0.01771814692112162,,100,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.6914556962025317,0.7223142090021334,0.744717700034638,0.02255106513174626,,200,l2,,0.8,modified_huber,,,,,
SGDClassifier,0.7080699144663443,0.7219931520435446,0.7329366468323416,0.010368148177770745,,400,l2,,0.2,hinge,,,,,
SGDClassifier,0.6836695850780358,0.7218693580474719,0.7546657617916527,0.029234814590668068,,300,l2,,0.3,perceptron,,,,,
SGDClassifier,0.6985789080029918,0.7217904192432559,0.7393333333333333,0.017113942488312908,,100,l2,,0.2,log,,,,,
SGDClassifier,0.7044776119402986,0.7215535407365635,0.7342729460295634,0.012547907027298816,,300,l2,,0.2,hinge,,,,,
SGDClassifier,0.6829846032372681,0.720902532493701,0.7534699272967615,0.02902316765557585,,300,l2,,0.9,modified_huber,,,,,
SGDClassifier,0.7077608614927591,0.7206795587388276,0.7418004187020237,0.015058319266092983,,200,l2,,0.1,log,,,,,
SGDClassifier,0.6965056929721242,0.7194764883298318,0.7512367491166076,0.023192141680164594,,200,l2,,0.4,modified_huber,,,,,
SGDClassifier,0.7031997057741817,0.718753766402647,0.7438982468202132,0.01794575018618179,,300,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6998841251448435,0.7180361940015998,0.7493984187005844,0.0222680261004127,,300,l2,,0.7,modified_huber,,,,,
SGDClassifier,0.712962962962963,0.7172928987810141,0.7197744095875926,0.0030726164254939146,,300,l2,,0.2,log,,,,,
SGDClassifier,0.7024029574861368,0.7171902807350695,0.7402511566424321,0.0165219107054341,,300,l2,,0.3,hinge,,,,,
SGDClassifier,0.700713481036425,0.7170670812897355,0.7307425399028452,0.01240471485859218,,100,l2,,0.2,hinge,,,,,
SGDClassifier,0.7,0.7168819446643259,0.7478617858364695,0.02193552142565212,,200,l2,,1.0,modified_huber,,,,,
SGDClassifier,0.6988136241867584,0.7161566915519345,0.7503346720214189,0.024168372127190692,,300,l2,,0.1,log,,,,,
AdaBoostClassifier,0.7073342736248236,0.7158044491341276,0.7297391304347827,0.009929418238294923,,,,,,,,,,110,
SGDClassifier,0.7048816568047337,0.7156872464691469,0.729841488628532,0.010461306684384927,,400,l2,,0.2,log,,,,,
SGDClassifier,0.7118644067796611,0.7154027943283294,0.7182512144344205,0.0026526551866115416,,100,l2,,0.3,hinge,,,,,
