estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
ExtraTreesClassifier,0.7666666666666666,0.7750546611011727,0.7792486583184258,0.005931207745194288,,,,,,,,gini,log2,160,
ExtraTreesClassifier,0.7725135623869801,0.7750489568438907,0.7799060354174197,0.0034355811958058278,,,,,,,,entropy,sqrt,60,
ExtraTreesClassifier,0.7711280377221618,0.7746717239511818,0.777537796976242,0.0026602785774491587,,,,,,,,entropy,log2,110,
ExtraTreesClassifier,0.7669445451250453,0.7727656061027681,0.7770655270655271,0.004269579922250978,,,,,,,,entropy,log2,60,
SVC,0.7562043795620438,0.7669556056152272,0.777271132935812,0.008605982394705997,1,,,,,,poly,,,,
SVC,0.7498187092095722,0.7631797110881205,0.7796491228070177,0.012374976165642997,1,,,,,,rbf,,,,
GradientBoostingClassifier,0.7548387096774194,0.7620391965529579,0.7690685413005273,0.005810564758924013,,,,,,,,,,210,0.4
GradientBoostingClassifier,0.7509025270758123,0.7592130691863094,0.766980146290491,0.006574900534754312,,,,,,,,,,160,0.8
GradientBoostingClassifier,0.7546494992846924,0.7591516303966593,0.7650771388499298,0.004374427125725792,,,,,,,,,,210,0.8
GradientBoostingClassifier,0.7512508934953539,0.7586476222840172,0.7644539614561028,0.005506193799920672,,,,,,,,,,210,0.6
ExtraTreesClassifier,0.7475800446760983,0.7580216037917612,0.7699082568807339,0.009172549173397137,,,,,,,,gini,sqrt,10,
ExtraTreesClassifier,0.7524163568773234,0.7577829653310449,0.760917838638046,0.003812635077896041,,,,,,,,entropy,sqrt,10,
GradientBoostingClassifier,0.7491903562432529,0.7565157259310666,0.7677758318739055,0.008081525769797574,,,,,,,,,,160,0.4
GradientBoostingClassifier,0.7458483754512636,0.7548364151202739,0.7610742936867806,0.006513047729798773,,,,,,,,,,160,0.6
ExtraTreesClassifier,0.7533697632058287,0.7543034400020164,0.7554904831625182,0.0008841226044689779,,,,,,,,entropy,log2,10,
ExtraTreesClassifier,0.7472201630837658,0.7521729747867116,0.7580110497237569,0.004449612482341995,,,,,,,,gini,log2,10,
LogisticRegression,0.74002849002849,0.7505841059859506,0.7707967707967709,0.01429721930484092,1,100,l2,saga,,,,,,,
GradientBoostingClassifier,0.7439856373429086,0.750346684468036,0.7583071003847498,0.0059550852954054585,,,,,,,,,,110,0.4
LogisticRegression,0.7403708987161198,0.7502498898406511,0.7682584269662921,0.012753971841852675,10,100,l2,saga,,,,,,,
LogisticRegression,0.7322720694645442,0.749986643368068,0.7702560505085935,0.015611770850661393,1,400,l1,saga,,,,,,,
LogisticRegression,0.7299746284885829,0.7499470705486808,0.7703081232492998,0.016468372993420632,1,400,l1,liblinear,,,,,,,
LogisticRegression,0.7299746284885829,0.7499470705486808,0.7703081232492998,0.016468372993420632,1,100,l1,liblinear,,,,,,,
LogisticRegression,0.7307553306830501,0.7499331113986257,0.7711686494051784,0.016562706226852096,1,300,l1,saga,,,,,,,
LogisticRegression,0.7393808495320374,0.7499050568168858,0.770042194092827,0.014243965501903075,1,200,l2,saga,,,,,,,
LogisticRegression,0.7393808495320374,0.7498148351186908,0.7697715289982425,0.014116416672988201,1,100,l2,sag,,,,,,,
LogisticRegression,0.7318132464712269,0.7498051230555522,0.7702560505085935,0.015790239473485734,1,500,l1,saga,,,,,,,
LogisticRegression,0.7299746284885829,0.7498034988175948,0.7698774080560419,0.016291162990051983,1,500,l1,liblinear,,,,,,,
LogisticRegression,0.7299746284885829,0.7498034988175948,0.7698774080560419,0.016291162990051983,1,600,l1,liblinear,,,,,,,
LogisticRegression,0.7299746284885829,0.7498034988175948,0.7698774080560419,0.016291162990051983,1,700,l1,liblinear,,,,,,,
LogisticRegression,0.7299746284885829,0.7498034988175948,0.7698774080560419,0.016291162990051983,1,200,l1,liblinear,,,,,,,
LogisticRegression,0.7396471011883328,0.7497675651752006,0.7682026028842772,0.013056371915998411,1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7299746284885829,0.7497152739517864,0.7698774080560419,0.016292967681553253,1,300,l1,liblinear,,,,,,,
LogisticRegression,0.7393808495320374,0.7495836781379316,0.768365553602812,0.013297325577576482,1,300,l2,saga,,,,,,,
LogisticRegression,0.7388489208633094,0.7495015050668594,0.7682026028842772,0.013266338117995847,1,600,l2,saga,,,,,,,
LogisticRegression,0.7388489208633094,0.7495015050668594,0.7682026028842772,0.013266338117995847,1,700,l2,saga,,,,,,,
LogisticRegression,0.7388489208633094,0.7495015050668594,0.7682026028842772,0.013266338117995847,1,500,l2,saga,,,,,,,
LogisticRegression,0.7295825771324863,0.7494274259524717,0.7715487035739313,0.017208051181370018,1,100,l1,saga,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,600,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,700,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,600,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,400,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,500,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,500,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,300,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7493570296508242,0.7677691766361716,0.013062686384419315,1,700,l2,newton-cg,,,,,,,
LogisticRegression,0.7395683453237412,0.7493522621025495,0.7679324894514767,0.013144389874498534,1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7305605786618445,0.7493052882800121,0.7700947700947701,0.01620440049422303,1,600,l1,saga,,,,,,,
LogisticRegression,0.730365544697792,0.7492940370966025,0.7702560505085935,0.016348588506732147,1,700,l1,saga,,,,,,,
GradientBoostingClassifier,0.7344428364688856,0.7492900753793087,0.759317311041449,0.010711650815828703,,,,,,,,,,110,0.8
LogisticRegression,0.7388489208633094,0.7492620138645772,0.7679324894514767,0.013231320564725172,1,200,l2,sag,,,,,,,
LogisticRegression,0.7388489208633094,0.7492620138645772,0.7679324894514767,0.013231320564725172,1,400,l2,saga,,,,,,,
LogisticRegression,0.7391147894926233,0.7492061804729241,0.7674991206472036,0.012958050796297988,1,700,l2,lbfgs,,,,,,,
LogisticRegression,0.7391147894926233,0.7492061804729241,0.7674991206472036,0.012958050796297988,1,600,l2,lbfgs,,,,,,,
LogisticRegression,0.7391147894926233,0.7492061804729241,0.7674991206472036,0.012958050796297988,1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7391147894926233,0.7492061804729241,0.7674991206472036,0.012958050796297988,1,500,l2,lbfgs,,,,,,,
LogisticRegression,0.7380442541042114,0.7491730457275668,0.7680955727336614,0.013449341278895487,10,100,l1,saga,,,,,,,
LogisticRegression,0.7402921268257927,0.7491686085331546,0.7665260196905767,0.01227460541016596,100,100,l2,saga,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,600,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,500,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7391147894926233,0.7490274777722457,0.7682026028842772,0.013561459460119557,1,700,l2,liblinear,,,,,,,
GradientBoostingClassifier,0.7431421446384041,0.7487091633769651,0.7531645569620253,0.004166450932355604,,,,,,,,,,210,1.0
LogisticRegression,0.7390366642703091,0.7486511675926253,0.7650158061116964,0.01163048283848904,1,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7277335264301231,0.7485686241431152,0.7708989157047917,0.017653883638683723,1,200,l1,saga,,,,,,,
LogisticRegression,0.7381207574133619,0.7485273759118128,0.7669595782073814,0.013069733296457853,100,100,l1,saga,,,,,,,
GradientBoostingClassifier,0.7453064116188453,0.7484595932352628,0.7536437966583718,0.0036943005209621772,,,,,,,,,,160,1.0
GradientBoostingClassifier,0.7376344086021507,0.7484529006768007,0.7570259694059053,0.008074222443553249,,,,,,,,,,110,0.6
SVC,0.740608228980322,0.7453980595253734,0.7541329581428069,0.006186126752739458,1,,,,,,linear,,,,
LogisticRegression,0.7351040918880115,0.7453811024153544,0.7633694512408249,0.012762737130596212,10,200,l1,saga,,,,,,,
GradientBoostingClassifier,0.7417739628040058,0.745133748366735,0.7504462691895751,0.003800184711156103,,,,,,,,,,60,0.6
RandomForestClassifier,0.7410979228486647,0.7450749728300975,0.7513976891539323,0.004520170308604868,,,,,,,,,,10,
SVC,0.7276672694394214,0.7435981073571415,0.760961810466761,0.013630148997691802,0.1,,,,,,linear,,,,
LogisticRegression,0.7351467430207588,0.7434790488962637,0.7600700525394046,0.011731649669545556,10,100,l2,sag,,,,,,,
LogisticRegression,0.7350304768734314,0.7431260203713196,0.7592008412197686,0.011366713932547439,10,200,l2,saga,,,,,,,
LogisticRegression,0.7349570200573066,0.7428919518110518,0.7554782608695652,0.009000252375800745,10,400,l1,saga,,,,,,,
RidgeClassifier,0.7364285714285714,0.742890450859418,0.7528011204481793,0.007115040665841278,,,,,0.8,,,,,,
RidgeClassifier,0.7348837209302326,0.7428485025936656,0.7529741077676697,0.007541767815081873,,,,,1.0,,,,,,
RidgeClassifier,0.7348105789849891,0.7427968784159172,0.7535014005602241,0.007868852259762877,,,,,0.9,,,,,,
RidgeClassifier,0.7343582409724705,0.7426765496103824,0.7527183444405471,0.007593907792030129,,,,,0.7,,,,,,
RidgeClassifier,0.7353780313837376,0.7425433599476648,0.7522807017543859,0.007136128992926448,,,,,0.6,,,,,,
GradientBoostingClassifier,0.7410526315789474,0.7424460760361642,0.7440539581114661,0.0012346329704916936,,,,,,,,,,110,1.0
RidgeClassifier,0.733879586747417,0.7419876429007918,0.7521906764808972,0.007620835458170999,,,,,0.5,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,300,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,500,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,400,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,600,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,200,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,700,l2,liblinear,,,,,,,
LogisticRegression,0.7258239768199929,0.7419095427205775,0.7628004179728318,0.015473257544470572,0.1,100,l2,liblinear,,,,,,,
LogisticRegression,0.7337615988579586,0.7416872755684233,0.7554782608695652,0.00978790872725098,10,600,l1,saga,,,,,,,
LogisticRegression,0.7320402298850573,0.7414587908666824,0.7552301255230126,0.009954991844035479,10,300,l1,saga,,,,,,,
LogisticRegression,0.7331902718168812,0.741375871336313,0.7570779447745543,0.01110640250673137,100,100,l2,sag,,,,,,,
LogisticRegression,0.7328791681606309,0.7413131057225111,0.7576075550891921,0.011524293597938192,100,200,l2,saga,,,,,,,
LogisticRegression,0.7333809864188706,0.7413058457794155,0.7560041768186565,0.010403913523375552,10,500,l1,saga,,,,,,,
LogisticRegression,0.7337871730562523,0.7412590361243869,0.7546119039331709,0.009464213881553215,10,700,l1,saga,,,,,,,
LogisticRegression,0.7317073170731708,0.7412528639779689,0.7555865921787709,0.010319882266278838,10,500,l2,saga,,,,,,,
LogisticRegression,0.7317073170731708,0.7412229942593193,0.7570779447745543,0.011285890224706926,100,200,l1,saga,,,,,,,
LogisticRegression,0.731829573934837,0.7411994015076374,0.7557571528262387,0.010434499588552255,10,600,l2,saga,,,,,,,
LogisticRegression,0.7320916905444125,0.7411988077161163,0.7557571528262387,0.010401937024118136,10,300,l2,sag,,,,,,,
LogisticRegression,0.7243636363636364,0.7410903461018563,0.7638646668991976,0.016683585805308546,0.1,100,l2,lbfgs,,,,,,,
RidgeClassifier,0.7348538845331433,0.7409579782194856,0.7508771929824561,0.007075919965510051,,,,,0.4,,,,,,
RidgeClassifier,0.7342406876790831,0.7409393271105283,0.7521845508563438,0.007999963671868436,,,,,0.2,,,,,,
GradientBoostingClassifier,0.7310592459605029,0.740900342997925,0.7508747375787264,0.008090189663795471,,,,,,,,,,60,0.8
LogisticRegression,0.73340509508432,0.7407963819808915,0.7548882681564246,0.009968457063304422,10,500,l2,sag,,,,,,,
LogisticRegression,0.7229090909090911,0.7407801335721143,0.7638646668991976,0.017121626964135748,0.1,100,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,700,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,700,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,700,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,700,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,600,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,600,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,600,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,100,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,200,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,200,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,600,l2,newton-cg,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,300,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,300,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,400,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,500,l2,lbfgs,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,400,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,500,l2,saga,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,500,l2,sag,,,,,,,
LogisticRegression,0.7226463104325699,0.7406925400799406,0.7638646668991976,0.017213257367797715,0.1,500,l2,newton-cg,,,,,,,
LogisticRegression,0.7322834645669292,0.7406830184043685,0.754281719678434,0.009704093896857712,10,700,l2,saga,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,600,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,500,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,700,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,300,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7326661901358114,0.7406296059424234,0.7529824561403509,0.008855808519405,10,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,400,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,500,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,300,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,600,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,200,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,100,l2,liblinear,,,,,,,
LogisticRegression,0.7324044301536262,0.7404543153817604,0.7527183444405471,0.00881222766324013,10,700,l2,liblinear,,,,,,,
LogisticRegression,0.7314449623520977,0.7404002600217235,0.7537443399512366,0.009618094669970389,10,200,l2,sag,,,,,,,
LogisticRegression,0.7314449623520977,0.7403430378397674,0.7535726734053678,0.00953871789588086,10,400,l2,saga,,,,,,,
LogisticRegression,0.7320916905444125,0.7403047527326945,0.7542016806722689,0.009880710611169397,10,600,l2,sag,,,,,,,
LogisticRegression,0.73340509508432,0.7402585347437777,0.7538461538461538,0.009608020968727227,10,400,l2,sag,,,,,,,
RidgeClassifier,0.7329281372899534,0.7402362057955626,0.7505255781359497,0.007487038154861653,,,,,0.3,,,,,,
LogisticRegression,0.7304659498207885,0.740188128034788,0.7540869565217391,0.010085345640036256,100,300,l1,saga,,,,,,,
LogisticRegression,0.7322130854486951,0.7401519493519989,0.7524544179523142,0.008820758464907333,10,700,l2,lbfgs,,,,,,,
LogisticRegression,0.7322130854486951,0.7400593570724029,0.7528916929547844,0.009148654898998054,10,600,l2,lbfgs,,,,,,,
LogisticRegression,0.7311827956989247,0.7400440158868907,0.7533913043478261,0.009605486991450484,100,300,l2,saga,,,,,,,
LogisticRegression,0.7324450846236947,0.739980049438722,0.752011192724729,0.008597281050328939,10,200,l2,lbfgs,,,,,,,
LogisticRegression,0.731899641577061,0.739938860207282,0.752094972067039,0.008743548127902033,100,400,l1,saga,,,,,,,
LogisticRegression,0.7315676449534717,0.7399316066899043,0.7526278906797477,0.00912725769671368,10,500,l2,lbfgs,,,,,,,
LogisticRegression,0.7311134980307913,0.7395783205048252,0.7530734106076572,0.009644934228526357,10,300,l2,lbfgs,,,,,,,
LogisticRegression,0.7323539949838768,0.739514658956347,0.7519217330538086,0.008807864201688314,100,200,l2,sag,,,,,,,
LogisticRegression,0.731829573934837,0.7394205978447085,0.7524544179523142,0.00925793607394459,10,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7320916905444125,0.7393392456805956,0.7519217330538086,0.008931359469546603,100,400,l2,saga,,,,,,,
LogisticRegression,0.731829573934837,0.7392786645567044,0.7521008403361344,0.00910617349058349,10,700,l2,sag,,,,,,,
LogisticRegression,0.7287100251527129,0.7390010939817816,0.7543614794138171,0.011068657086362264,10,300,l2,saga,,,,,,,
RidgeClassifier,0.7327647476901209,0.7388770870890927,0.7491289198606272,0.007293745573782711,,,,,0.1,,,,,,
LogisticRegression,0.7312522425547182,0.7388281993912025,0.7527777777777779,0.009876046962478924,10,100,l2,lbfgs,,,,,,,
LogisticRegression,0.7314980336074366,0.7386019281516559,0.7510460251046024,0.008828715052522187,100,300,l2,sag,,,,,,,
LogisticRegression,0.7322130854486951,0.7386015867973934,0.7510460251046024,0.00880059404642102,100,600,l1,saga,,,,,,,
LogisticRegression,0.7312365975696927,0.738276090837726,0.7510460251046024,0.009045507921840747,100,600,l2,saga,,,,,,,
GradientBoostingClassifier,0.7266811279826464,0.73826126736065,0.7540983606557378,0.011590726303148313,,,,,,,,,,60,0.4
LogisticRegression,0.7305903398926655,0.7381018610648455,0.752094972067039,0.009903553445848742,100,400,l2,sag,,,,,,,
LogisticRegression,0.7311286843997125,0.7378855274522985,0.7506983240223463,0.009064532659186235,100,500,l2,saga,,,,,,,
LogisticRegression,0.7305218012866334,0.7378345997011507,0.7509605309116311,0.009301605662413519,100,700,l1,saga,,,,,,,
LogisticRegression,0.7310443490701002,0.7377825396409258,0.7500000000000001,0.008654323528478555,100,500,l1,saga,,,,,,,
LogisticRegression,0.7284436493738821,0.7376992946760389,0.7517482517482517,0.010099769015529888,100,500,l2,sag,,,,,,,
LogisticRegression,0.7314285714285715,0.7376654054606812,0.7500000000000001,0.0087220602382075,100,700,l2,saga,,,,,,,
LogisticRegression,0.7301360057265569,0.7368049040727579,0.7498252969951084,0.009207719955834416,10,200,l1,liblinear,,,,,,,
LogisticRegression,0.7285765507350306,0.7365875362024635,0.7500876270592359,0.009601364820965266,100,600,l2,sag,,,,,,,
LogisticRegression,0.7271423449264969,0.7365159663640405,0.7502626970227672,0.009932463053347697,100,700,l2,sag,,,,,,,
LogisticRegression,0.7296813462226996,0.7364378827404607,0.7498252969951084,0.00946647040353341,10,400,l1,liblinear,,,,,,,
LogisticRegression,0.7292857142857143,0.7364156723357933,0.7498252969951084,0.009488388483171685,10,500,l1,liblinear,,,,,,,
LogisticRegression,0.7295462665237585,0.736415222430161,0.7495633950401677,0.009300278860289649,10,600,l1,liblinear,,,,,,,
LogisticRegression,0.7296813462226996,0.7363919138954782,0.7493016759776536,0.009130967214828381,10,700,l1,liblinear,,,,,,,
LogisticRegression,0.7295462665237585,0.7363509699138556,0.7498252969951084,0.009527947640169046,10,100,l1,liblinear,,,,,,,
LogisticRegression,0.7292857142857143,0.7361768185161939,0.7495633950401677,0.009467116929369974,10,300,l1,liblinear,,,,,,,
LogisticRegression,0.7272077225598856,0.7356880481151995,0.747905027932961,0.008853118141249611,100,400,l2,lbfgs,,,,,,,
LogisticRegression,0.7285663464959088,0.7353597466884513,0.7478991596638654,0.008877008258134183,100,600,l2,lbfgs,,,,,,,
LogisticRegression,0.7305218012866334,0.7352175363799227,0.7443478260869565,0.006456970208567872,100,200,l2,lbfgs,,,,,,,
LogisticRegression,0.7287043664996421,0.735193347733396,0.7432574430823118,0.006044763456199072,100,300,l2,lbfgs,,,,,,,
GradientBoostingClassifier,0.7293366442000709,0.7349227921269558,0.740327640292785,0.004488886348901617,,,,,,,,,,60,1.0
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,200,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,100,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,600,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,400,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,500,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,700,l2,newton-cg,,,,,,,
LogisticRegression,0.7296813462226996,0.7341236596030257,0.7427574171029668,0.006105847485393811,100,300,l2,newton-cg,,,,,,,
