estimator,min_score,mean_score,max_score,std_score,C,max_iter,penalty,solver,alpha,loss,kernel,criterion,max_features,n_estimators,learning_rate
SGDClassifier,0.6442715700141443,0.6523742737146839,0.6600636717368235,0.006453719103106886,,300,l1,,0.3,squared_hinge,,,,,
SGDClassifier,0.6259814418272662,0.6522517096930632,0.6795146324054248,0.021866102321518362,,500,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6385122045718714,0.6520904951126453,0.6650159179342059,0.010829939448654666,,100,l2,,0.9,log,,,,,
SGDClassifier,0.604001510003775,0.6518454859057289,0.680770445216293,0.03407652412834881,,300,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6420978029766123,0.651825868081102,0.6661981728742095,0.01037251750265256,,200,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6500566251415628,0.651625794575096,0.6526468455402465,0.001126243259684076,,500,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6455981941309256,0.6514089512023475,0.6576271186440678,0.004919230538955471,,300,l2,,0.4,hinge,,,,,
SGDClassifier,0.6357199055861527,0.6512680851040611,0.6685178757375911,0.013443668194984777,,700,l2,,0.8,log,,,,,
SGDClassifier,0.6459004654493377,0.6510316478417173,0.6548672566371682,0.0037735676541201624,,500,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6481417158735672,0.6509542359956328,0.6549497847919656,0.002902541212170177,,700,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6446460980036298,0.650785370215951,0.6576388888888889,0.005328274564490547,,300,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6155026861089793,0.6507684387092135,0.7001067235859124,0.03594428941991281,,100,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6420014094432699,0.6506139011702311,0.6659656501927795,0.010882230174224693,,200,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.624203821656051,0.6504721385047814,0.6678558687120941,0.018895805758375593,,100,l2,,0.8,log,,,,,
SGDClassifier,0.6143034311699049,0.6504506899594251,0.6885844748858447,0.030357624835196165,,200,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6443259710586443,0.6503711916630351,0.6552380952380952,0.004532103028627891,,200,l2,,0.4,hinge,,,,,
SGDClassifier,0.6443609022556391,0.6501829911456677,0.654275092936803,0.004228272755107158,,500,l2,,0.6,log,,,,,
AdaBoostClassifier,0.6321965529886322,0.6499371218857217,0.6684039087947884,0.014790508174030355,,,,,,,,,,10,
SGDClassifier,0.6363636363636364,0.6495537120362599,0.6609281437125748,0.010110264673918002,,500,l2,,0.4,hinge,,,,,
SGDClassifier,0.6190003310162199,0.6494175984929277,0.664783427495292,0.021508639053695208,,700,elasticnet,,0.2,perceptron,,,,,
SGDClassifier,0.6311000827129859,0.6493326102407511,0.6687877823735285,0.01541020919820019,,700,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6408800567778566,0.6491994090065787,0.6621717530163236,0.009294149828915193,,400,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.640481245576787,0.6491106210332903,0.658774373259053,0.007503869294149029,,700,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6382189239332096,0.6490857840598646,0.6584531143052704,0.008328347471208187,,500,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6424429841515269,0.649057989151313,0.6590909090909091,0.007213411495201553,,200,l2,,0.7,log,,,,,
SGDClassifier,0.6284697508896797,0.6484461430938062,0.6750348675034867,0.019576682119498135,,100,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6326687116564417,0.6483083496967194,0.6629547141796585,0.012384141242703766,,100,l2,,0.4,log,,,,,
SGDClassifier,0.6440796367446734,0.6482781455151181,0.6514773940904236,0.003101676335988063,,700,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6439169139465876,0.6482051526223257,0.6546125461254612,0.004616438007331346,,200,l2,,0.9,log,,,,,
SGDClassifier,0.6444275966641396,0.6475242903311116,0.6505681818181819,0.0025071614176411816,,500,l2,,1.0,log,,,,,
SGDClassifier,0.6156675248253034,0.6471420272729755,0.6857879471479214,0.029072212708045102,,600,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6343511450381679,0.6469206636491157,0.6639912440715068,0.012512088441432938,,600,l2,,0.5,hinge,,,,,
SGDClassifier,0.5113974231912785,0.6467629057636644,0.7191201353637902,0.09579391506436542,,300,l2,,0.2,perceptron,,,,,
SGDClassifier,0.6330275229357798,0.6467533852469433,0.6629874908020603,0.012359028596273787,,300,l2,,0.4,log,,,,,
SGDClassifier,0.6349460215913634,0.6465586449687896,0.6656944950783813,0.013633692598195584,,100,l2,,0.5,hinge,,,,,
SGDClassifier,0.6357667052916185,0.6463976364178573,0.6593323216995448,0.009757562249453552,,100,l2,,0.4,hinge,,,,,
SGDClassifier,0.6289308176100629,0.6463888556940884,0.6592857142857141,0.012805160595603205,,700,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.6349693251533742,0.6463257142764425,0.6637900035958287,0.012533627037613035,,600,l2,,0.6,hinge,,,,,
SGDClassifier,0.6077481840193704,0.646214971446946,0.6661865322290241,0.02720680297118623,,400,l2,,0.4,log,,,,,
SGDClassifier,0.6177370030581039,0.6461498679851204,0.6640817765244976,0.020319897342466038,,600,l2,,1.0,log,,,,,
SGDClassifier,0.6031882809133994,0.6460456832570374,0.7118129365320376,0.047212109353002955,,400,l2,,0.5,perceptron,,,,,
SGDClassifier,0.6161026837806303,0.6459687001163122,0.6622516556291391,0.021147207170320065,,300,l2,,1.0,log,,,,,
SGDClassifier,0.6353610814656705,0.6456548254444209,0.6548547129695251,0.00799574089783245,,300,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.636802205375603,0.6455984260922641,0.6523876404494382,0.0065190747045599275,,100,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6216798277099784,0.6451797257889854,0.6608269096005606,0.01691887203020015,,200,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6397031539888682,0.6450749928927509,0.6514414077124673,0.004843451665851798,,100,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6295244854506743,0.6450089612215292,0.6580459770114944,0.011771757599781642,,600,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6352698521828807,0.6449986616891427,0.6516695957820738,0.007035663866445442,,600,l1,,0.7,squared_hinge,,,,,
SGDClassifier,0.6258768511301637,0.6445897318019562,0.6681432262827612,0.017591385650767257,,300,l2,,0.5,hinge,,,,,
SGDClassifier,0.611470113085622,0.6445026949090181,0.6690699351117521,0.024264945647666993,,700,l2,,0.4,log,,,,,
SGDClassifier,0.6240120436582611,0.6443661403756785,0.6628975265017667,0.015927165460682777,,400,l2,,0.6,log,,,,,
SGDClassifier,0.6379707916986933,0.6442887583626725,0.6532288167226578,0.006499146382650513,,700,l2,,0.6,log,,,,,
SGDClassifier,0.6357005758157389,0.644270439280464,0.6567275437942602,0.009013557485722213,,200,l2,,0.6,log,,,,,
SGDClassifier,0.6398763523956723,0.6442678556147924,0.6484318016046682,0.0034964519646219494,,300,l2,,0.6,log,,,,,
SGDClassifier,0.6312031417350946,0.6442585389460999,0.6616862326574173,0.012822959631318381,,300,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6114445778311325,0.6440015232035275,0.6659324522760646,0.023479299850227092,,100,l2,,0.5,log,,,,,
SGDClassifier,0.6330275229357799,0.6439034684236121,0.6511304347826087,0.007827947404248518,,100,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.6309696092619392,0.6438521769246777,0.6553345388788427,0.009996095265282555,,100,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.531024531024531,0.6436586593696801,0.7226302903112978,0.08176415085087384,,600,l2,,0.1,perceptron,,,,,
SGDClassifier,0.6350674373795762,0.6434341154611489,0.6503496503496504,0.006322756294569339,,700,l2,,0.3,log,,,,,
SGDClassifier,0.6371212121212121,0.6432910590332738,0.6480151228733458,0.00456340803839282,,700,l2,,0.7,log,,,,,
SGDClassifier,0.6268888027896163,0.6432124743839304,0.6630785791173304,0.014985250572283037,,700,elasticnet,,0.2,modified_huber,,,,,
SGDClassifier,0.6382022471910113,0.6431792357525977,0.6508264462809916,0.005488786428096322,,600,elasticnet,,0.3,modified_huber,,,,,
SVC,0.6322680015402388,0.6431418444861229,0.6487317448116833,0.007689982567737689,0.1,,,,,,sigmoid,,,,
SGDClassifier,0.6270579813886901,0.6429269711265054,0.6676106194690266,0.01768997396939527,,200,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6359043448972718,0.6426571943361257,0.6530180021178963,0.007437846391683801,,200,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6314164415283674,0.6422054525816956,0.6511450381679389,0.008159643058388217,,400,l2,,0.5,hinge,,,,,
SGDClassifier,0.6406195001759943,0.6421140374073085,0.6440917107583775,0.0014581099557902932,,600,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6323308270676691,0.6419792564781478,0.6557971014492753,0.010023456753244423,,300,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6354410616705699,0.6419425517877883,0.645506419400856,0.004604351278397942,,700,elasticnet,,0.1,hinge,,,,,
LogisticRegression,0.6342657342657343,0.6416741349001671,0.6487053883834849,0.005900993291543591,0.01,400,l1,saga,,,,,,,
LogisticRegression,0.6342657342657343,0.6416741349001671,0.6487053883834849,0.005900993291543591,0.01,300,l1,saga,,,,,,,
LogisticRegression,0.6342657342657343,0.6416741349001671,0.6487053883834849,0.005900993291543591,0.01,100,l1,saga,,,,,,,
LogisticRegression,0.6342657342657343,0.6416741349001671,0.6487053883834849,0.005900993291543591,0.01,200,l1,saga,,,,,,,
SGDClassifier,0.636150234741784,0.6415936974096494,0.6472515471423371,0.004534626453843131,,100,l2,,0.6,hinge,,,,,
SGDClassifier,0.6066044508255564,0.6412350901192192,0.6696738376127689,0.026117574293656326,,600,l1,,0.5,squared_hinge,,,,,
SGDClassifier,0.6364985163204746,0.6410427546231573,0.6498516320474778,0.0062298627610906645,,600,l2,,0.7,log,,,,,
SGDClassifier,0.6291875240662304,0.6408986451570161,0.6536907822254865,0.010032575666723387,,200,l2,,1.0,log,,,,,
SGDClassifier,0.6275836151822624,0.640670589224977,0.65,0.009529359487298675,,700,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6375739644970414,0.640582042134866,0.6425339366515838,0.0021582358586651235,,200,l2,,0.6,hinge,,,,,
SGDClassifier,0.634473034896017,0.6403987329126083,0.6483050847457628,0.005817997531640492,,500,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6264550264550265,0.6401250559092189,0.6548922642175908,0.011635347694839147,,500,l1,,0.6,squared_hinge,,,,,
LogisticRegression,0.6332749562171629,0.6401159839146782,0.6458781362007169,0.00520147514586523,0.01,100,l1,liblinear,,,,,,,
LogisticRegression,0.6332749562171629,0.6401159839146782,0.6458781362007169,0.00520147514586523,0.01,400,l1,liblinear,,,,,,,
LogisticRegression,0.6332749562171629,0.6401159839146782,0.6458781362007169,0.00520147514586523,0.01,200,l1,liblinear,,,,,,,
LogisticRegression,0.6332749562171629,0.6401159839146782,0.6458781362007169,0.00520147514586523,0.01,300,l1,liblinear,,,,,,,
SGDClassifier,0.6339533043134151,0.6400110894117269,0.6491420226359986,0.006570513456535101,,400,l2,,0.8,log,,,,,
SGDClassifier,0.6294256490952006,0.6398836167049753,0.6486288848263254,0.007932677996302161,,600,l2,,0.9,log,,,,,
SGDClassifier,0.6343283582089553,0.6398568791776669,0.6484641638225256,0.006167892098944537,,400,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6179992275009656,0.6394555092166377,0.6530612244897959,0.015352729470953595,,500,l2,,1.0,perceptron,,,,,
SGDClassifier,0.61730319563523,0.6392495132549282,0.6673684210526315,0.020899878008463928,,500,l2,,0.7,log,,,,,
SGDClassifier,0.6268774703557312,0.6387851451400324,0.6563623292595254,0.012687177995139673,,200,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6324725857799788,0.6384593415280858,0.6489324466223312,0.0074308928390918105,,400,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.5023041474654377,0.6384591329828003,0.7083459787556905,0.09628744750054367,,200,l2,,0.3,perceptron,,,,,
SGDClassifier,0.5692821368948248,0.6382991127757234,0.7329879101899828,0.06925401007966718,,500,l2,,0.4,perceptron,,,,,
SGDClassifier,0.6210374639769454,0.6382569204086871,0.6530468474815077,0.013180215419709722,,400,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6256176358798936,0.6380683216794569,0.6519461077844311,0.010795819242289511,,600,l2,,0.7,hinge,,,,,
SGDClassifier,0.6285939346199292,0.6378414975343932,0.6439339554917444,0.006648061148672356,,700,l2,,0.9,log,,,,,
SGDClassifier,0.609455701231625,0.6373478044649131,0.6566617862371888,0.020203823750931334,,500,l2,,0.8,hinge,,,,,
SGDClassifier,0.6286792452830189,0.6370998327870191,0.6446218167996959,0.00653947056047884,,700,l2,,0.6,hinge,,,,,
SGDClassifier,0.6242684354272336,0.6370949742671211,0.6452599388379204,0.009181812089120847,,700,l2,,0.5,hinge,,,,,
SGDClassifier,0.598644578313253,0.6368695911031966,0.6939454424484365,0.04112646562256926,,300,l2,,0.8,perceptron,,,,,
SGDClassifier,0.5933897002305919,0.6368419221847731,0.7163160886867538,0.05627853120253678,,500,l2,,0.9,perceptron,,,,,
SGDClassifier,0.6261310170104959,0.636838596829728,0.6438030560271647,0.007684766521877307,,200,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6153235410877332,0.6367661226299403,0.6486288848263254,0.015190812671049617,,300,l2,,0.6,hinge,,,,,
SGDClassifier,0.6239896540575494,0.6366754422858855,0.6477526299011795,0.009767649058173192,,600,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.620253164556962,0.6365983927307856,0.6462415390096189,0.011620020882604417,,400,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.6225817798100598,0.6363698649783781,0.6471176274575142,0.010244823944657476,,600,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6240747954811062,0.6358800622915141,0.6433837795886689,0.008449327901387705,,400,l2,,0.6,hinge,,,,,
SGDClassifier,0.6079875920899573,0.635852727799111,0.6578947368421052,0.020786411866979534,,400,l2,,1.0,hinge,,,,,
SGDClassifier,0.6272273699215966,0.6358132671748101,0.6479174083303667,0.00880541320084326,,700,l1,,0.6,squared_hinge,,,,,
SGDClassifier,0.6214201647704982,0.6354184432018877,0.6438095238095238,0.009963311033340515,,500,l2,,0.5,hinge,,,,,
SGDClassifier,0.626785025086839,0.6351775963169606,0.6415384615384615,0.006192029487554428,,300,l2,,0.9,log,,,,,
SGDClassifier,0.625826662025757,0.6351455374969907,0.6503733876442634,0.010857329964563503,,400,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.626877165960724,0.6350489920247032,0.6450651769087523,0.007538884981846996,,500,l2,,0.7,hinge,,,,,
SGDClassifier,0.6248640811888365,0.6348307124089722,0.6399432422844981,0.007048262184634997,,200,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6323202372127502,0.6347695194524556,0.637020144431775,0.001923864253213378,,600,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.595389507154213,0.6347018215384056,0.6743725231175695,0.03224567706120304,,500,l2,,0.8,perceptron,,,,,
SVC,0.6214442013129102,0.6345664652220752,0.6443980514961726,0.00965543815792821,1,,,,,,sigmoid,,,,
SGDClassifier,0.6158730158730158,0.6341621357805262,0.6450892857142857,0.013014006743512377,,700,l2,,0.7,hinge,,,,,
SGDClassifier,0.6250896057347669,0.6340146886723245,0.6406570841889117,0.00655716365265027,,300,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6257183908045977,0.6340137140424497,0.6392857142857142,0.005937082788570788,,300,l1,,0.8,squared_hinge,,,,,
SGDClassifier,0.6194000779119595,0.6338322043010213,0.6426356589147286,0.010287031175224644,,300,l2,,0.7,hinge,,,,,
SGDClassifier,0.6038195855343356,0.6337890325648508,0.6584269662921348,0.022609884031601662,,200,l2,,0.5,hinge,,,,,
SGDClassifier,0.6190839694656489,0.6337043189036737,0.6496465043205029,0.012512062765046288,,700,l2,,0.7,perceptron,,,,,
SGDClassifier,0.621206444361184,0.6335657189491432,0.6465892597968069,0.010373130903366348,,700,l2,,0.9,hinge,,,,,
SGDClassifier,0.6108918705603787,0.6332914801283691,0.6562726613488035,0.018531193743449415,,200,l2,,0.8,log,,,,,
SGDClassifier,0.6120442441622287,0.6329253234288442,0.6650468587296079,0.023051828223031902,,400,l2,,1.0,log,,,,,
SGDClassifier,0.6211048158640227,0.6327272420005322,0.6419136022848982,0.008668033637236233,,600,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.6090277777777778,0.6322659559832049,0.6481597005614472,0.016798459734250586,,500,elasticnet,,0.9,modified_huber,,,,,
SGDClassifier,0.6188797493145319,0.6321699817915806,0.6522890654559212,0.0144688287400296,,100,l2,,0.6,log,,,,,
SGDClassifier,0.6127920337035618,0.6318281529575335,0.6429892711801701,0.013527256897028645,,200,l2,,1.0,hinge,,,,,
SGDClassifier,0.6186409209060527,0.6318026181607567,0.6387167335034635,0.0093107025396198,,200,elasticnet,,0.3,modified_huber,,,,,
SGDClassifier,0.5633802816901409,0.63178681513885,0.666897028334485,0.04837639173366685,,200,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6132930513595166,0.6316891798482563,0.6557377049180328,0.01778293834470939,,500,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6167782591571485,0.6316531309370653,0.6427525622254758,0.01093485461418391,,600,l2,,0.8,hinge,,,,,
SGDClassifier,0.5612952968388589,0.6310808084449514,0.6674780915287245,0.049361096860662174,,100,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.5147642133098281,0.6310401111207976,0.7029792356304543,0.08298809455525318,,400,l2,,0.7,perceptron,,,,,
SGDClassifier,0.6127484578478412,0.6304141532500457,0.6594936708860759,0.02072012289195409,,300,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.624822695035461,0.6303780923068751,0.6340949033391916,0.004002396051191715,,500,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6217616580310881,0.630246150218797,0.6411042944785276,0.00807300292347745,,700,l2,,1.0,hinge,,,,,
SGDClassifier,0.6120970662803331,0.6300898733793465,0.6443897291593387,0.013439554457837535,,500,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.6206664422753283,0.6295849785375189,0.6382840428989276,0.007194029416564182,,300,elasticnet,,0.2,log,,,,,
SGDClassifier,0.6119343211854226,0.6295572473212087,0.6391121316494451,0.012476065602073504,,100,l2,,0.7,hinge,,,,,
SGDClassifier,0.6215913335823683,0.6291802423009202,0.6356877323420075,0.005805412087851943,,300,l2,,1.0,hinge,,,,,
SGDClassifier,0.6165703275529865,0.6291168646618089,0.6407407407407408,0.009889074643219548,,300,l2,,0.9,hinge,,,,,
SGDClassifier,0.6167124362495098,0.6285468648902764,0.6374314800313234,0.008711897748501715,,100,l2,,0.8,hinge,,,,,
SGDClassifier,0.6185266229029904,0.6282669393318269,0.6356692128860844,0.00719105607425617,,700,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6005688744412839,0.6281363115198806,0.6422018348623852,0.019494479633285947,,600,l2,,0.8,log,,,,,
SGDClassifier,0.6194690265486725,0.6281127110501972,0.6372854914196567,0.007283156914088509,,300,l2,,0.8,hinge,,,,,
SGDClassifier,0.6032520325203252,0.6278642991023045,0.6409966024915063,0.017416568869096823,,500,l2,,0.6,hinge,,,,,
SGDClassifier,0.6164956290383884,0.6276841056971797,0.6492004083021437,0.01521838007703334,,300,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6131963650730936,0.6276352342745561,0.6440154440154441,0.012656500544021369,,200,l2,,0.8,hinge,,,,,
SGDClassifier,0.6202980837473384,0.6269954424072317,0.6324420677361854,0.005036026024501563,,700,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.6236133122028527,0.6265101586467424,0.6293206197854588,0.002330799115658393,,400,l2,,0.8,hinge,,,,,
SGDClassifier,0.612229952398389,0.6262790693993551,0.6358658453114304,0.010152117166528815,,600,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6141479099678456,0.6257240115534314,0.6370757180156658,0.009361583211827628,,400,l2,,0.9,hinge,,,,,
SGDClassifier,0.6071285542651181,0.6254770613208401,0.6516199490353113,0.01898131238067946,,700,l2,,0.8,hinge,,,,,
SGDClassifier,0.5968894493484658,0.6253686268935579,0.6573220213943195,0.024793501549271898,,700,l2,,1.0,perceptron,,,,,
SGDClassifier,0.6184000000000001,0.6251110115343126,0.6333333333333333,0.006189461750872465,,600,l2,,0.9,hinge,,,,,
SGDClassifier,0.6179245283018868,0.6251006396299984,0.6346228995701445,0.007016039278465524,,200,l2,,0.7,hinge,,,,,
SGDClassifier,0.5977830562153602,0.6248625468206236,0.647189349112426,0.020448088404727796,,200,l2,,0.9,hinge,,,,,
SGDClassifier,0.5336134453781513,0.6245389995532022,0.6752201257861635,0.06443510155877136,,700,elasticnet,,0.4,hinge,,,,,
SGDClassifier,0.6099009900990099,0.624286816018619,0.6372699386503068,0.011217264033216637,,500,l2,,0.9,hinge,,,,,
SGDClassifier,0.6033478893740902,0.6234764503907326,0.6370318515925797,0.014515673141982004,,600,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6041834271922767,0.623264870949691,0.6372435152922958,0.013970714076144974,,500,l2,,0.9,log,,,,,
SGDClassifier,0.6190003310162199,0.6230455577047298,0.628514720476348,0.00401261321139003,,400,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5236932095749879,0.6228637545256274,0.6848598130841123,0.07085254806312985,,500,l2,,0.3,perceptron,,,,,
SGDClassifier,0.614838480653177,0.6228172128599292,0.6336494555672638,0.007940196720371677,,600,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.5983870967741937,0.6220322251175291,0.6381352693924341,0.017081014425258157,,500,elasticnet,,0.1,hinge,,,,,
SGDClassifier,0.6075845012366035,0.6213315858822867,0.641025641025641,0.01428524416248262,,400,l2,,0.7,hinge,,,,,
SGDClassifier,0.6093920640698945,0.6209821454118535,0.6378947368421053,0.012229674948526194,,100,l1,,0.9,squared_hinge,,,,,
SGDClassifier,0.4752475247524753,0.6205155259074808,0.6981818181818182,0.10280213382804873,,100,l2,,0.5,perceptron,,,,,
SGDClassifier,0.5571687840290381,0.6199918317376137,0.66189111747851,0.04524042913100092,,600,l2,,0.6,perceptron,,,,,
SGDClassifier,0.6108374384236454,0.6198395678625431,0.6260330578512397,0.006513731860103467,,300,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5957446808510639,0.6191980005660357,0.6407407407407408,0.018419176366559067,,100,l2,,0.9,hinge,,,,,
SGDClassifier,0.6072583542939274,0.6180187866890746,0.6285511363636362,0.008694237875842486,,300,l1,,1.0,squared_hinge,,,,,
SGDClassifier,0.5904532691536301,0.618008206522424,0.635237439779766,0.01968706188872371,,400,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.5925616381111576,0.6171889278074102,0.6440298507462686,0.021070031752275207,,500,l2,,1.0,hinge,,,,,
SGDClassifier,0.6078147612156295,0.6169883362159382,0.6223606784354448,0.006518330815569944,,100,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.6101211689237349,0.6169143738538588,0.6216216216216216,0.0049212814067399425,,100,elasticnet,,0.2,log,,,,,
SGDClassifier,0.6083650190114068,0.6166638976301343,0.6213872832369941,0.005886875464323938,,400,elasticnet,,0.1,log,,,,,
SGDClassifier,0.6090277777777778,0.6165499101385398,0.6216216216216216,0.005425535153273409,,700,elasticnet,,1.0,modified_huber,,,,,
SGDClassifier,0.59609375,0.6165066100858835,0.6486310299869622,0.02299147555197775,,700,elasticnet,,0.1,log,,,,,
SGDClassifier,0.611232676878191,0.6161471883915811,0.6255201109570041,0.0066302722403017355,,500,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6063317274604266,0.6158201447983339,0.6245402875292545,0.0074534376564926435,,600,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5897530409141172,0.6154640956516199,0.6396103896103896,0.02038422857630249,,300,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.6147568854131247,0.6153493487868884,0.6162240814841761,0.0006313599374784644,,100,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.6028865979381444,0.6148119933168052,0.633408919123205,0.01332378853322595,,600,l2,,1.0,hinge,,,,,
SGDClassifier,0.5743112145906093,0.6142337502147874,0.6437233693870862,0.029281918398463783,,400,elasticnet,,0.8,modified_huber,,,,,
SGDClassifier,0.5868028279654359,0.614054735686228,0.6353688669255206,0.02026668739954481,,100,elasticnet,,0.1,log,,,,,
SGDClassifier,0.5746268656716418,0.6138775336090966,0.6556195965417867,0.03311204111515571,,300,l2,,1.0,perceptron,,,,,
SGDClassifier,0.5897330595482546,0.6099380228258826,0.6322378716744914,0.017415628472501343,,100,l2,,1.0,hinge,,,,,
SGDClassifier,0.4988100904331271,0.6085383885131045,0.720662347012239,0.09058664481752249,,400,l2,,0.1,perceptron,,,,,
SGDClassifier,0.5842696629213482,0.6073543507029374,0.625775327360441,0.017262535468837967,,700,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.5923134890730972,0.6065603478478184,0.6216216216216216,0.011978845581928046,,500,elasticnet,,0.2,log,,,,,
SGDClassifier,0.5686824189026833,0.6048680367631595,0.6650053399786401,0.04281579696529545,,100,l2,,0.8,perceptron,,,,,
SGDClassifier,0.42666666666666664,0.6046764650521181,0.7051046639735586,0.1262170300649213,,700,l2,,0.5,perceptron,,,,,
SGDClassifier,0.5811497849041847,0.6042638575903093,0.6306243460062784,0.020327935792556283,,200,elasticnet,,0.5,modified_huber,,,,,
SGDClassifier,0.5836780744640843,0.60334053684696,0.63268156424581,0.02114381656297737,,400,elasticnet,,0.2,log,,,,,
SGDClassifier,0.5732899022801303,0.6000564197916575,0.626950354609929,0.021906973203939608,,200,elasticnet,,0.1,squared_hinge,,,,,
SGDClassifier,0.49803750545137376,0.5979495740561007,0.6481360366252453,0.07064875175515785,,400,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.5926764816912041,0.5966972235326587,0.6025316455696204,0.0042228063856706395,,500,elasticnet,,0.7,modified_huber,,,,,
SGDClassifier,0.48913506604175544,0.5941564385580974,0.655050206733609,0.07457610241154128,,200,l1,,0.1,modified_huber,,,,,
SGDClassifier,0.5030198446937014,0.5935636131686973,0.6731962128632061,0.06990130792270824,,400,l2,,1.0,perceptron,,,,,
SGDClassifier,0.5803189420458965,0.5930773153829516,0.6029691663494481,0.009466462842617417,,700,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5709741550695825,0.5920159212333147,0.6087613293051359,0.015722842275226294,,600,elasticnet,,0.2,hinge,,,,,
SGDClassifier,0.5581988105352591,0.5917246636376339,0.6110509209100758,0.023798568361255636,,100,elasticnet,,0.4,modified_huber,,,,,
SGDClassifier,0.575528098844161,0.5901110355402693,0.6026997446187522,0.011182047855622265,,700,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.4507575757575757,0.5883852650801803,0.664783427495292,0.09751429818920669,,300,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.40945728103170337,0.5880225997365885,0.6889818688981869,0.12662417620598945,,100,l2,,0.6,perceptron,,,,,
SGDClassifier,0.5859823822290311,0.5877375240402896,0.5911582024113994,0.002419061479748407,,500,elasticnet,,0.6,modified_huber,,,,,
SGDClassifier,0.49165935030728714,0.587612956025683,0.664469036967271,0.0718300472890978,,600,elasticnet,,0.1,perceptron,,,,,
SGDClassifier,0.5759121224009416,0.5860232058391506,0.593603744149766,0.007440927989077695,,400,elasticnet,,0.2,hinge,,,,,
